Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1221315,2021-09-29,0.0894,1459630195,MKL
Blackrock Inc.,639389,2021-09-29,0.046799999999999994,764152975,MKL
"Principal Financial Group, Inc.",608508,2021-09-29,0.044500000000000005,727246166,MKL
"Wellington Management Group, LLP",454612,2021-09-29,0.0333,543320439,MKL
Baillie Gifford and Company,420780,2021-09-29,0.0308,502886801,MKL
Atlanta Capital Management Company LLC,403350,2021-09-29,0.029500000000000002,482055685,MKL
Davenport & Company LLC/Va,339254,2021-09-29,0.0248,405452633,MKL
State Street Corporation,320360,2021-09-29,0.023399999999999997,382871846,MKL
Df Dent & Co Inc,232012,2021-09-29,0.017,277284501,MKL
"Davis Selected Advisers, LP",220001,2021-09-29,0.0161,262929795,MKL
