Holder,Shares,Date Reported,% Out,Value,ABV
Parametric Portfolio Associates,7542202,2021-09-29,0.0796,111850855,NFJ
Morgan Stanley,3958748,2021-09-29,0.0418,58708232,NFJ
Wells Fargo & Company,3167012,2021-09-29,0.0334,46966787,NFJ
Bank of America Corporation,2816813,2021-09-29,0.0297,41773336,NFJ
"Relative Value Partners Group, LLC",2301499,2021-09-29,0.024300000000000002,34131230,NFJ
Invesco Ltd.,1616481,2021-09-29,0.0171,23972413,NFJ
"Advisors Asset Management, Inc.",1613478,2021-09-29,0.017,23927878,NFJ
Stifel Financial Corporation,1076203,2021-09-29,0.011399999999999999,15960090,NFJ
"1607 Capital Partners, LLC",1051626,2021-09-29,0.0111,15595613,NFJ
"Saba Capital Management, L.P.",1032045,2021-09-29,0.0109,15305227,NFJ
