Holder,Shares,Date Reported,% Out,Value,ABV
"CM Management, LLC",130000,2021-12-30,0.0366,2187250,ARKR
Dimensional Fund Advisors LP,126176,2021-09-29,0.0355,1980332,ARKR
"Vanguard Group, Inc. (The)",83704,2021-09-29,0.0236,1313734,ARKR
"Bridgeway Capital Management, Inc.",36500,2021-09-29,0.0103,572867,ARKR
First Manhattan Company,35950,2021-09-29,0.0101,564235,ARKR
"FMR, LLC",32704,2021-09-29,0.0092,513289,ARKR
"Renaissance Technologies, LLC",30211,2021-09-29,0.0085,474161,ARKR
"Geode Capital Management, LLC",12581,2021-09-29,0.0034999999999999996,197458,ARKR
Blackrock Inc.,10482,2021-09-29,0.003,164514,ARKR
Northwestern Mutual Wealth Management Company,5500,2021-09-29,0.0015,86322,ARKR
