Holder,Shares,Date Reported,% Out,Value,ABV
Riverstone Holdings LLC,83459210,2021-09-29,0.2938,559176707,CDEV
State Street Corporation,16423717,2021-09-29,0.057800000000000004,110038903,CDEV
Blackrock Inc.,12745778,2021-09-29,0.0449,85396712,CDEV
"Vanguard Group, Inc. (The)",10462133,2021-09-29,0.0368,70096291,CDEV
"Goldman Sachs Group, Inc.",8373553,2021-09-29,0.029500000000000002,56102805,CDEV
"Two Sigma Investments, LP",5528805,2021-09-29,0.0195,37042993,CDEV
"Shaw D.E. & Co., Inc.",4638473,2021-09-29,0.0163,31077769,CDEV
"Two Sigma Advisers, LP",4500700,2021-09-29,0.0158,30154690,CDEV
Dimensional Fund Advisors LP,4154764,2021-09-29,0.0146,27836918,CDEV
"Geode Capital Management, LLC",3579330,2021-09-29,0.0126,23981511,CDEV
