Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3370481,2021-09-29,0.113,303174765,FLGT
"Vanguard Group, Inc. (The)",1307734,2021-09-29,0.0438,117630673,FLGT
State Street Corporation,621551,2021-09-29,0.0208,55908512,FLGT
JP Morgan Chase & Company,413579,2021-09-29,0.0139,37201431,FLGT
"Baker Brothers Advisors, LLC",401016,2021-09-29,0.0134,36071389,FLGT
"Geode Capital Management, LLC",359842,2021-09-29,0.0121,32367787,FLGT
Invesco Ltd.,279086,2021-09-29,0.009399999999999999,25103785,FLGT
Northern Trust Corporation,259454,2021-09-29,0.0087,23337887,FLGT
Citadel Advisors LLC,257420,2021-09-29,0.0086,23154929,FLGT
"Point72 Asset Management, L.P.",223995,2021-09-29,0.0075,20148350,FLGT
