Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",2381595,2021-09-29,0.059500000000000004,23244367,COOL
"Highbridge Capital Management, LLC.",1663592,2021-09-29,0.0416,16236657,COOL
Linden Advisors LP,1461606,2021-09-29,0.0365,14265274,COOL
Citadel Advisors LLC,1378738,2021-09-29,0.0345,13456482,COOL
HGC Investment Management Inc.,1350000,2021-09-29,0.0338,13176000,COOL
Polar Asset Management Partners Inc.,1299996,2021-09-29,0.0325,12687960,COOL
Beryl Capital Management LLC,1119634,2021-09-29,0.027999999999999997,10927627,COOL
"MMCAP International, Inc. SPC",1000000,2021-09-29,0.025,9760000,COOL
"CVI Holdings, LLC",1000000,2021-09-29,0.025,9760000,COOL
Fir Tree Capital Management LLP,1000000,2021-09-29,0.025,9760000,COOL
