Holder,Shares,Date Reported,% Out,Value,ABV
Spire Wealth Management,33019,2021-12-30,0.0027,36991,CELP
Platform Technology Partners,31916,2021-12-30,0.0026,35755,CELP
"Adams Asset Advisors, LLC",25000,2021-12-30,0.002,28007,CELP
Morgan Stanley,16600,2021-09-29,0.0013,29548,CELP
Northern Trust Corporation,15772,2021-09-29,0.0013,28074,CELP
Citadel Advisors LLC,15424,2021-09-29,0.0013,27454,CELP
Sanders Morris Harris LLC,15400,2021-12-30,0.0012,17252,CELP
"Raymond James & Associates, Inc.",15000,2021-09-29,0.0012,26700,CELP
UBS Group AG,6385,2021-09-29,0.0005,11365,CELP
First Manhattan Company,3047,2021-09-29,0.0002,5423,CELP
