Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,933458,2021-09-29,0.0196,23943197,RNP
"Johnson Financial Group, Inc.",808109,2021-09-29,0.017,20727995,RNP
Bank of America Corporation,777361,2021-09-29,0.0163,19939309,RNP
Wells Fargo & Company,765202,2021-09-29,0.0161,19627431,RNP
"Ellis Investment Partners, LLC",588372,2021-09-29,0.0124,15091741,RNP
LPL Financial LLC,413450,2021-09-29,0.0087,10604992,RNP
UBS Group AG,372707,2021-09-29,0.0078000000000000005,9559934,RNP
"Raymond James Financial Services Advisors, Inc.",251360,2021-09-29,0.0053,6447384,RNP
Royal Bank of Canada,240778,2021-09-29,0.0051,6175955,RNP
"Raymond James & Associates, Inc.",230426,2021-09-29,0.0048,5910426,RNP
