Holder,Shares,Date Reported,% Out,Value,ABV
Marshall Wace LLP,3518005,2021-09-29,0.0352,34265368,AAC
Adage Capital Partners GP L.L.C.,3350000,2021-09-29,0.0335,32629000,AAC
Glazer Capital LLC,3079793,2021-09-29,0.0308,29997183,AAC
Citadel Advisors LLC,2668959,2021-09-29,0.026699999999999998,25995660,AAC
Weiss Asset Management LP,2299395,2021-09-29,0.023,22396107,AAC
Millennium Management LLC,2031684,2021-09-29,0.0203,19788602,AAC
Fir Tree Capital Management LLP,1980046,2021-09-29,0.019799999999999998,19285648,AAC
Ion Asset Management Limited,1743127,2021-09-29,0.0174,16978056,AAC
Public Sector Pension Investment Board,1500000,2021-09-29,0.015,14610000,AAC
Canyon Capital Advisors LLC,1500000,2021-09-29,0.015,14610000,AAC
