Holder,Shares,Date Reported,% Out,Value,ABV
"Verdad Advisers, LP",988942,2021-09-29,0.023399999999999997,1048278,ALJJ
"Vanguard Group, Inc. (The)",408313,2021-09-29,0.0096,432811,ALJJ
"Renaissance Technologies, LLC",383471,2021-09-29,0.0091,406479,ALJJ
"Bridgeway Capital Management, Inc.",244000,2021-09-29,0.0058,258640,ALJJ
"Mariner, LLC",216176,2021-09-29,0.0051,229146,ALJJ
"Wittenberg Investment Management, Inc.",214563,2021-09-29,0.0051,227436,ALJJ
Acadian Asset Management. LLC,124284,2021-09-29,0.0029,131741,ALJJ
Cambridge Investment Research Advisors Inc.,115760,2021-09-29,0.0027,122705,ALJJ
Blackrock Inc.,70643,2021-09-29,0.0017000000000000001,74881,ALJJ
"Geode Capital Management, LLC",47893,2021-09-29,0.0011,50766,ALJJ
