Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",430565,2021-09-29,0.016,1791150,ELA
"Renaissance Technologies, LLC",257468,2021-09-29,0.0096,1071066,ELA
"Crown Advisors Management, Inc.",200000,2021-09-29,0.0074,832000,ELA
"Diametric Capital, LP",134540,2021-09-29,0.005,559686,ELA
"Bridgeway Capital Management, Inc.",117000,2021-09-29,0.0043,486720,ELA
"Bft Financial Group, Llc",83335,2021-09-29,0.0031,346673,ELA
Prelude Capital Management LLC,81977,2021-09-29,0.003,341024,ELA
"Navellier & Associates, Inc.",71799,2021-09-29,0.0027,298683,ELA
"Susquehanna International Group, LLP",45111,2021-09-29,0.0017000000000000001,187661,ELA
Anchor Capital Advisors LLC,36940,2021-09-29,0.0014000000000000002,153670,ELA
