Holder,Shares,Date Reported,% Out,Value,ABV
Keybank National Association,1220429,2021-09-29,0.0319,18538316,MUA
Bank of America Corporation,412327,2021-09-29,0.0108,6263247,MUA
"Raymond James & Associates, Inc.",222612,2021-09-29,0.0058,3381476,MUA
Morgan Stanley,202059,2021-09-29,0.0053,3069276,MUA
"Steward Partners Investment Advisory, LLC",187414,2021-09-29,0.0049,2846818,MUA
Keudell/Morrison Wealth Management,139333,2021-09-29,0.0036,2116468,MUA
"Guggenheim Capital, LLC",133039,2021-09-29,0.0034999999999999996,2020862,MUA
"Raymond James Financial Services Advisors, Inc.",129109,2021-09-29,0.0034000000000000002,1961165,MUA
Rockefeller Capital Management L.P.,116417,2021-09-29,0.003,1768374,MUA
Wells Fargo & Company,114161,2021-09-29,0.003,1734105,MUA
