Holder,Shares,Date Reported,% Out,Value,ABV
First Trust Preferred Securities & Income ETF,1211848,2021-10-30,0.12119999999999999,31435337,BPYPO
iShares Preferred & Income Securities ETF,830609,2021-10-30,0.08310000000000001,21545997,BPYPO
Invesco ETF Tr II-Invesco Preferred ETF,652805,2021-09-29,0.0653,16476798,BPYPO
Cohen & Steers Preferred Securities & Income Fund,527135,2021-09-29,0.0527,13304887,BPYPO
TIAA-CREF Fds-TIAA-CREF Core Impact Bond Fund,400000,2021-09-29,0.04,10096000,BPYPO
College Retirement Equities Fund-Social Choice Account,390000,2021-09-29,0.039,9843600,BPYPO
First Trust Intermediate Duration Preferred & Income Fd,371898,2021-10-30,0.037200000000000004,9647034,BPYPO
Eaton Vance Tax-Advantage Dividend Income Fund,242352,2021-10-30,0.0242,6286610,BPYPO
Calvert Income Fund,212000,2021-09-29,0.0212,5350880,BPYPO
Calvert Social Investment Fund-Calvert Bond Fd,211400,2021-09-29,0.021099999999999997,5335736,BPYPO
