Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",90634840,2021-09-29,0.076,5980086743,TJX
"Wellington Management Group, LLP",88309228,2021-09-29,0.07400000000000001,5826642863,TJX
Blackrock Inc.,80069898,2021-09-29,0.06709999999999999,5283011870,TJX
State Street Corporation,46942767,2021-09-29,0.0394,3097283766,TJX
Bank Of New York Mellon Corporation,31633012,2021-09-29,0.0265,2087146131,TJX
Price (T.Rowe) Associates Inc,26449861,2021-09-29,0.0222,1745161828,TJX
Royal Bank of Canada,26429628,2021-09-29,0.0222,1743826855,TJX
"FMR, LLC",25275520,2021-09-29,0.0212,1667678809,TJX
JP Morgan Chase & Company,23799819,2021-09-29,0.02,1570312057,TJX
Bank of America Corporation,21392227,2021-09-29,0.0179,1411459137,TJX
