Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3077660,2021-09-29,0.1505,126645709,HMST
Dimensional Fund Advisors LP,1745003,2021-09-29,0.08529999999999999,71806873,HMST
"Vanguard Group, Inc. (The)",1499522,2021-09-29,0.0733,61705330,HMST
Lsv Asset Management,801118,2021-09-29,0.0392,32966005,HMST
"Russell Investments Group, Ltd.",792659,2021-09-29,0.0388,32617917,HMST
State Street Corporation,718957,2021-09-29,0.0352,29585080,HMST
Morgan Stanley,474952,2021-09-29,0.0232,19544274,HMST
Nuveen Asset Management,459015,2021-09-29,0.022400000000000003,18888467,HMST
"Ameriprise Financial, Inc.",401659,2021-09-29,0.0196,16528267,HMST
"Geode Capital Management, LLC",385543,2021-09-29,0.0189,15865094,HMST
