Holder,Shares,Date Reported,% Out,Value,ABV
"Richmond Hill Investments, LLC",13592793,2021-09-29,0.2122,123830344,RSVR
Caledonia (Private) Investments Pty Ltd,3707424,2021-09-29,0.0579,33774632,RSVR
"Federated Hermes, Inc.",1500000,2021-09-29,0.023399999999999997,13665000,RSVR
Sanders Morris Harris LLC,1171800,2021-09-29,0.0183,10675098,RSVR
ArrowMark Colorado Holdings LLC,1055995,2021-09-29,0.0165,9620114,RSVR
"Vanguard Group, Inc. (The)",776715,2021-09-29,0.0121,7075873,RSVR
"Miura Global Management, LLC",550000,2021-09-29,0.0086,5010500,RSVR
Oaktree Capital Management Lp,468700,2021-09-29,0.0073,4269857,RSVR
"AWM Investment Company, Inc.",404319,2021-09-29,0.0063,3683346,RSVR
"Shannon River Fund Management Co., LLC",383417,2021-09-29,0.006,3492928,RSVR
