Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5159556,2021-09-29,0.19140000000000001,405025146,IRBT
"Vanguard Group, Inc. (The)",2961059,2021-09-29,0.10980000000000001,232443131,IRBT
Primecap Management Company,2625813,2021-09-29,0.0974,206126320,IRBT
Pictet Asset Management SA,1692664,2021-09-29,0.06280000000000001,132874124,IRBT
Credit Suisse AG,1330045,2021-09-29,0.0493,104408532,IRBT
State Street Corporation,917424,2021-09-29,0.034,72017784,IRBT
Baillie Gifford and Company,865948,2021-09-29,0.0321,67976918,IRBT
Invesco Ltd.,809414,2021-09-29,0.03,63538999,IRBT
Dimensional Fund Advisors LP,654207,2021-09-29,0.024300000000000002,51355249,IRBT
"Geode Capital Management, LLC",478755,2021-09-29,0.0178,37582267,IRBT
