Holder,Shares,Date Reported,% Out,Value,ABV
AIGH Capital Management LLC,1270500,2021-09-29,0.09849999999999999,3798795,RNAZ
Kepos Capital Lp,300000,2021-09-29,0.0232,897000,RNAZ
"Worth Venture Partners, LLC",295518,2021-09-29,0.0229,883598,RNAZ
"Vanguard Group, Inc. (The)",200117,2021-09-29,0.0155,598349,RNAZ
Citadel Advisors LLC,90774,2021-09-29,0.006999999999999999,271414,RNAZ
"Two Sigma Investments, LP",76645,2021-09-29,0.0059,229168,RNAZ
"ACT Capital, LLC",50000,2021-09-29,0.0039000000000000003,149500,RNAZ
"Two Sigma Securities, LLC",33314,2021-09-29,0.0026,99608,RNAZ
"National Asset Management, Inc.",25000,2021-09-29,0.0019,74750,RNAZ
State Street Corporation,20600,2021-09-29,0.0016,61594,RNAZ
