Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,1756493,2021-09-29,0.0636,17301456,MDH
"Aristeia Capital, LLC",1597246,2021-09-29,0.0579,15732873,MDH
"Basso Capital Management, L.P.",1079612,2021-09-29,0.0391,10634178,MDH
Nomura Holdings Inc.,989787,2021-09-29,0.0359,9749401,MDH
Polar Asset Management Partners Inc.,900000,2021-09-29,0.0326,8865000,MDH
Kepos Capital Lp,900000,2021-09-29,0.0326,8865000,MDH
"Castle Creek Arbitrage, LLC",864106,2021-09-29,0.0313,8511444,MDH
Glazer Capital LLC,832859,2021-09-29,0.0302,8203661,MDH
"Goldman Sachs Group, Inc.",829734,2021-09-29,0.0301,8172879,MDH
Periscope Capital Inc.,798800,2021-09-29,0.028900000000000002,7868180,MDH
