Holder,Shares,Date Reported,% Out,Value,ABV
"Cohanzick Management, LLC",100000,2021-09-29,0.0014000000000000002,781000,KORE
Captrust Financial Advisors,19458,2021-09-29,0.0003,151966,KORE
