Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,1707131,2021-09-29,0.0663,24736328,DGICA
Blackrock Inc.,1393111,2021-09-29,0.0541,20186178,DGICA
"Vanguard Group, Inc. (The)",703281,2021-09-29,0.0273,10190541,DGICA
Old Republic International Corp,664500,2021-09-29,0.0258,9628605,DGICA
"Renaissance Technologies, LLC",480311,2021-09-29,0.0187,6959706,DGICA
"Kennedy Capital Management, Inc.",471547,2021-09-29,0.0183,6832716,DGICA
Philadelphia Trust Company,376950,2021-09-29,0.0146,5462005,DGICA
Wells Fargo & Company,314667,2021-09-29,0.012199999999999999,4559524,DGICA
"Deprince, Race & Zollo, Inc.",283656,2021-09-29,0.011000000000000001,4110175,DGICA
"Geode Capital Management, LLC",255399,2021-09-29,0.009899999999999999,3700731,DGICA
