Holder,Shares,Date Reported,% Out,Value,ABV
Sculptor Capital Lp,3499400,2021-09-29,0.07,34084156,LCA
Macquarie Group Limited,2500000,2021-09-29,0.05,24350000,LCA
Altshuler Shaham Ltd,2450000,2021-09-29,0.049,23863000,LCA
Marshall Wace LLP,2443554,2021-09-29,0.0489,23800215,LCA
Clal Insurance Enterprises Holdings Ltd,2100000,2021-09-29,0.042,20454000,LCA
Hsbc Holdings Plc,2038989,2021-09-29,0.0408,19859752,LCA
Millennium Management LLC,1899978,2021-09-29,0.038,18505785,LCA
Hudson Bay Capital Management Lp,1800000,2021-09-29,0.036000000000000004,17532000,LCA
"Shaw D.E. & Co., Inc.",1500000,2021-09-29,0.03,14610000,LCA
"Arena Capital Advisors, LLC- CA",1282376,2021-09-29,0.0256,12490342,LCA
