Holder,Shares,Date Reported,% Out,Value,ABV
"Wealthtrust Axiom, LLC",127200,2021-09-29,0.0146,1043040,FCO
Wells Fargo & Company,108630,2021-09-29,0.0124,890766,FCO
Bank of America Corporation,70604,2021-09-29,0.008100000000000001,578952,FCO
Morgan Stanley,57056,2021-09-29,0.006500000000000001,467859,FCO
Mid Atlantic Financial Management Inc.,42400,2021-09-29,0.0049,347680,FCO
"Shufro, Rose & Co., LLC",31900,2021-09-29,0.0036,261580,FCO
Cambridge Investment Research Advisors Inc.,26731,2021-09-29,0.0031,219194,FCO
"Advisor Group, Inc.",16868,2021-09-29,0.0019,138317,FCO
"Centaurus Financial, Inc.",12800,2021-09-29,0.0015,104960,FCO
UBS Group AG,8051,2021-09-29,0.0009,66018,FCO
