Holder,Shares,Date Reported,% Out,Value,ABV
Capital Research Global Investors,7114624,2021-09-29,0.1127,2020837800,NICE
Artisan Partners Limited Partnership,4230680,2021-09-29,0.067,1201682347,NICE
Janus Henderson Group PLC,3481529,2021-09-29,0.0552,988893497,NICE
"FMR, LLC",2659639,2021-09-29,0.0421,755443861,NICE
Massachusetts Financial Services Co.,1958985,2021-09-29,0.031,556430099,NICE
Blackrock Inc.,1689823,2021-09-29,0.0268,479977324,NICE
Capital International Investors,1422608,2021-09-29,0.0225,404077576,NICE
"William Blair Investment Management, LLC",1346033,2021-09-29,0.0213,382327213,NICE
Migdal Insurance & Financial Holdings Ltd.,1222996,2021-09-29,0.0194,347379783,NICE
Invesco Ltd.,1063166,2021-09-29,0.0168,301981670,NICE
