Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",22446042,2021-12-30,0.15,542296374,SKIN
"Vanguard Group, Inc. (The)",9599134,2021-12-30,0.0641,231915077,SKIN
Blackrock Inc.,7355305,2021-12-30,0.0492,177704168,SKIN
"William Blair Investment Management, LLC",6251906,2021-12-30,0.0418,151046048,SKIN
"Redmile Group, LLC",5082805,2021-12-30,0.034,122800568,SKIN
Invesco Ltd.,4612468,2021-12-30,0.0308,111437226,SKIN
"Luxor Capital Group, LP",4108912,2021-12-30,0.0275,99271313,SKIN
Marshall Wace LLP,3027938,2021-12-30,0.0202,73154982,SKIN
"Driehaus Capital Management, LLC",2872685,2021-12-30,0.0192,69404069,SKIN
BAMCO Inc.,2675578,2021-12-30,0.0179,64641964,SKIN
