Holder,Shares,Date Reported,% Out,Value,ABV
Cohen & Steers Preferred Securities & Income Fund,2079500,2021-09-29,0.10400000000000001,55273110,BHFAN
iShares Preferred & Income Securities ETF,1934117,2021-10-30,0.0967,51292782,BHFAN
Invesco ETF Tr II-Invesco Preferred ETF,1102890,2021-11-29,0.055099999999999996,28289128,BHFAN
Cohen & Steers Tax-Advantage Preferred Securities & Income Fund,697700,2021-10-30,0.0349,18503004,BHFAN
Invesco ETF Tr-Invesco Financial Preferred ETF,524895,2021-11-29,0.0262,13463556,BHFAN
SPDR (R) Ser Tr-SPDR ICE Preferred Securities ETF,396528,2021-11-29,0.019799999999999998,10170943,BHFAN
Global X Fds-Global X U.S. Preferred ETF,336544,2021-11-29,0.0168,8632353,BHFAN
Cohen & Steers REIT & Preferred Income Fund,144000,2021-09-29,0.0072,3827520,BHFAN
Cohen & Steers Select Preferred & Income Fund,88800,2021-09-29,0.0044,2360304,BHFAN
Invesco Multi Asset Income Fund,58867,2021-10-30,0.0029,1561152,BHFAN
