Holder,Shares,Date Reported,% Out,Value,ABV
Nomura Holdings Inc.,1000000,2021-09-29,0.0365,9690000,FTEV
Adage Capital Partners GP L.L.C.,925000,2021-09-29,0.0337,8963250,FTEV
Marshall Wace LLP,908832,2021-09-29,0.0332,8806582,FTEV
Periscope Capital Inc.,885900,2021-09-29,0.0323,8584371,FTEV
Citadel Advisors LLC,876555,2021-09-29,0.032,8493817,FTEV
"Shaw D.E. & Co., Inc.",833207,2021-09-29,0.0304,8073775,FTEV
Taconic Capital Advisors Lp,633161,2021-09-29,0.0231,6135330,FTEV
Millennium Management LLC,581556,2021-09-29,0.0212,5635277,FTEV
Fir Tree Capital Management LLP,508990,2021-09-29,0.018600000000000002,4932113,FTEV
"Radcliffe Capital Management, L.P.",500000,2021-09-29,0.0182,4845000,FTEV
