Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,2695995,2021-09-29,0.10310000000000001,65108279,ATC
"Versor Investments, LP",2142921,2021-09-29,0.0819,51751542,ATC
"Capstone Investment Advisors, LLC",1732646,2021-09-29,0.0662,41843400,ATC
"Westchester Capital Management, LLC",1575958,2021-09-29,0.0603,38059385,ATC
Price (T.Rowe) Associates Inc,1408180,2021-09-29,0.0538,34007547,ATC
PSquared Asset Management AG,1205445,2021-09-29,0.0461,29111496,ATC
"Water Island Capital, LLC",1198797,2021-09-29,0.0458,28950947,ATC
Millennium Management LLC,1186320,2021-09-29,0.0454,28649628,ATC
"TIG Advisors, LLC",949548,2021-09-29,0.0363,22931584,ATC
