Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",154217,2021-09-29,0.0055000000000000005,3597882,VHI
Blackrock Inc.,125625,2021-09-29,0.0044,2930831,VHI
"Invenomic Capital Management, LP",82121,2021-09-29,0.0029,1915882,VHI
"Raymond James & Associates, Inc.",77898,2021-09-29,0.0028000000000000004,1817360,VHI
"Bridgeway Capital Management, Inc.",61356,2021-09-29,0.0022,1431435,VHI
Bank Of New York Mellon Corporation,55595,2021-09-29,0.002,1297031,VHI
"Geode Capital Management, LLC",36606,2021-09-29,0.0013,854017,VHI
"Jacobs Levy Equity Management, Inc.",34178,2021-09-29,0.0012,797372,VHI
Northern Trust Corporation,32781,2021-09-29,0.0012,764780,VHI
Millennium Management LLC,28466,2021-09-29,0.001,664111,VHI
