Holder,Shares,Date Reported,% Out,Value,ABV
"Raymond James Financial Services Advisors, Inc.",1581017,2021-09-29,0.056299999999999996,21391160,ERC
Invesco Ltd.,585666,2021-09-29,0.0208,7924060,ERC
"Raymond James & Associates, Inc.",349348,2021-09-29,0.0124,4726678,ERC
Royal Bank of Canada,301664,2021-09-29,0.010700000000000001,4081513,ERC
Cohen & Steers Inc.,298304,2021-09-29,0.0106,4036053,ERC
Morgan Stanley,271270,2021-09-29,0.0097,3670283,ERC
"Ameriprise Financial, Inc.",231023,2021-09-29,0.008199999999999999,3125741,ERC
Sowell Financial Services LLC,193925,2021-09-29,0.0069,2623805,ERC
Stifel Financial Corporation,178138,2021-09-29,0.0063,2410207,ERC
"Advisor Group, Inc.",155268,2021-09-29,0.0055000000000000005,2100776,ERC
