Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,9003536,2021-09-29,0.168,293965450,GPRE
"Ancora Advisors, Llc",3773429,2021-09-29,0.0704,123202456,GPRE
"Vanguard Group, Inc. (The)",3585172,2021-09-29,0.0669,117055865,GPRE
"Franklin Resources, Inc.",3267368,2021-09-29,0.061,106679565,GPRE
State Street Corporation,3142389,2021-09-29,0.058600000000000006,102599000,GPRE
Dimensional Fund Advisors LP,2675650,2021-09-29,0.0499,87359972,GPRE
"William Blair Investment Management, LLC",1497785,2021-09-29,0.0279,48902680,GPRE
Victory Capital Management Inc.,1433158,2021-09-29,0.026699999999999998,46792608,GPRE
Bnp Paribas Asset Management Holding S.a.,1403796,2021-09-29,0.0262,45833939,GPRE
Rubric Capital Management LP,1331330,2021-09-29,0.0248,43467924,GPRE
