Holder,Shares,Date Reported,% Out,Value,ABV
"Bain Capital Credit, LP",11822433,2021-09-29,0.18309999999999998,175444905,BCSF
"Dimension Capital Management, LLC",4637241,2021-09-29,0.0718,68816656,BCSF
Employees Retirement System of Texas,2095239,2021-09-29,0.0325,31093346,BCSF
UBS Group AG,1782121,2021-09-29,0.0276,26446675,BCSF
Bank of America Corporation,1741495,2021-09-29,0.027000000000000003,25843785,BCSF
Invesco Ltd.,1050245,2021-09-29,0.0163,15585635,BCSF
"Starr International Company, Inc.",794543,2021-09-29,0.0123,11791018,BCSF
Van Eck Associates Corporation,671496,2021-09-29,0.0104,9965000,BCSF
Morgan Stanley,644477,2021-09-29,0.01,9564038,BCSF
"Starr (C.V) & Co., Inc. Trust",439186,2021-09-29,0.0068000000000000005,6517520,BCSF
