Holder,Shares,Date Reported,% Out,Value,ABV
"Fidelity National Financial, Inc.",4205307,2021-09-29,0.1493,80447522,CCAP
Fairfax Financial Holdings Ltd,3796246,2021-09-29,0.1348,72622185,CCAP
"Cresset Asset Management, LLC",1318554,2021-09-29,0.046799999999999994,25223938,CCAP
Sun Life Financial Inc.,405500,2021-09-29,0.0144,7757215,CCAP
"Callodine Capital Management, LP",250000,2021-09-29,0.0089,4782500,CCAP
"Cliffwater, LLC",225077,2021-09-29,0.008,4305723,CCAP
Blackrock Inc.,194660,2021-09-29,0.0069,3723845,CCAP
Mackenzie Financial Corporation,173562,2021-09-29,0.0062,3320241,CCAP
"HighTower Advisors, LLC",162181,2021-09-29,0.0058,3102522,CCAP
Putnam Investments LLC,66955,2021-09-29,0.0024,1280849,CCAP
