Holder,Shares,Date Reported,% Out,Value,ABV
Polar Asset Management Partners Inc.,1009604,2021-09-29,0.098,6683578,LMB
Royce & Associates LP,722080,2021-09-29,0.0701,4780169,LMB
Dimensional Fund Advisors LP,447037,2021-09-29,0.0434,2959384,LMB
Heartland Advisors Inc.,400000,2021-09-29,0.0388,2648000,LMB
"Vanguard Group, Inc. (The)",358175,2021-09-29,0.0348,2371118,LMB
"Renaissance Technologies, LLC",355971,2021-09-29,0.0345,2356528,LMB
North Run Capital LP,165000,2021-09-29,0.016,1092300,LMB
"Adirondack Retirement Specialists, Inc",112460,2021-09-29,0.0109,744485,LMB
"Bridgeway Capital Management, Inc.",87500,2021-09-29,0.0085,579250,LMB
"Two Sigma Investments, LP",80205,2021-09-29,0.0078000000000000005,530957,LMB
