Holder,Shares,Date Reported,% Out,Value,ABV
JP Morgan Chase & Company,2222003,2021-09-29,0.1125,220911538,OAS
"Vanguard Group, Inc. (The)",1783335,2021-09-29,0.09029999999999999,177299165,OAS
Blackrock Inc.,1279675,2021-09-29,0.06480000000000001,127225288,OAS
Capital World Investors,1179210,2021-09-29,0.059699999999999996,117237058,OAS
Lord Abbett & Co,1139966,2021-09-29,0.057699999999999994,113335419,OAS
"Kimmeridge Energy Management Company, LLC",958605,2021-09-29,0.048499999999999995,95304509,OAS
"Aristeia Capital, LLC",797018,2021-09-29,0.0404,79239529,OAS
State Street Corporation,743432,2021-09-29,0.037599999999999995,73912009,OAS
"FMR, LLC",656252,2021-09-29,0.0332,65244573,OAS
"Condire Management, LP",452635,2021-09-29,0.0229,45000971,OAS
