Holder,Shares,Date Reported,% Out,Value,ABV
Lynrock Lake LP,913412,2021-09-29,0.0658,10412896,RDCM
"AWM Investment Company, Inc.",578312,2021-09-29,0.0417,6592756,RDCM
G2 Investment Partners Management LLC,450700,2021-09-29,0.0325,5137980,RDCM
Taylor Frigon Capital Management LLC,314919,2021-09-29,0.0227,3590076,RDCM
Phoenix Holdings Ltd.,313577,2021-09-29,0.0226,3574777,RDCM
"Renaissance Technologies, LLC",203833,2021-09-29,0.0147,2323696,RDCM
Norges Bank Investment Management,186401,2020-12-30,0.0134,2041090,RDCM
"Russell Investments Group, Ltd.",174846,2021-09-29,0.0126,1993244,RDCM
Herald Investment Management Ltd,161000,2021-09-29,0.0116,1835400,RDCM
P.A.W. Capital Partners,91000,2021-09-29,0.0066,1037400,RDCM
