Holder,Shares,Date Reported,% Out,Value,ABV
"Avidity Partners Management, LP",2945000,2021-09-29,0.07490000000000001,6272850,ONCS
"J. Goldman & Co., L.P.",790242,2021-09-29,0.020099999999999996,1683215,ONCS
"Vanguard Group, Inc. (The)",766531,2021-09-29,0.0195,1632711,ONCS
"Two Sigma Advisers, LP",361401,2021-09-29,0.0092,769784,ONCS
"Highland Capital Management Fund Advisors, L.P.",316229,2021-09-29,0.008,673567,ONCS
"Salzhauer, Michael",277312,2021-09-29,0.0070999999999999995,590674,ONCS
"Geode Capital Management, LLC",245011,2021-09-29,0.0062,521873,ONCS
D.A. Davidson & Co.,108500,2021-09-29,0.0028000000000000004,231105,ONCS
"Renaissance Technologies, LLC",103898,2021-09-29,0.0026,221302,ONCS
Blackrock Inc.,96752,2021-09-29,0.0025,206081,ONCS
