Holder,Shares,Date Reported,% Out,Value,ABV
Norges Bank Investment Management,54303976,2020-12-30,0.0852,1831673110,TCOM
Price (T.Rowe) Associates Inc,42414087,2021-09-29,0.0665,1304233175,TCOM
Morgan Stanley,42219763,2021-09-29,0.0662,1298257712,TCOM
Blackrock Inc.,21508063,2021-09-29,0.0337,661372937,TCOM
"Vanguard Group, Inc. (The)",19146092,2021-09-29,0.03,588742329,TCOM
FIL LTD,17958256,2021-09-29,0.0282,552216372,TCOM
Credit Suisse AG,12926122,2021-09-29,0.0203,397478251,TCOM
Capital International Investors,12877213,2021-09-29,0.0202,395974299,TCOM
Krane Funds Advisors LLC,11283348,2021-09-29,0.0177,346962951,TCOM
Platinum Investment Management Ltd,10374270,2021-09-29,0.0163,319008802,TCOM
