Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",825872,2021-09-29,0.0374,2931845,VOLT
Archon Capital Management LLC,750356,2021-09-29,0.034,2663763,VOLT
"Vanguard Group, Inc. (The)",663873,2021-09-29,0.0301,2356749,VOLT
Dimensional Fund Advisors LP,662155,2021-09-29,0.03,2350650,VOLT
Fortis Capital Management Llc,612689,2021-09-29,0.0277,2175045,VOLT
"Manatuck Hill Partners, LLC",352200,2021-09-29,0.016,1250310,VOLT
"RBF Capital, LLC",318541,2021-09-29,0.0144,1130820,VOLT
"Two Sigma Advisers, LP",303000,2021-09-29,0.0137,1075650,VOLT
"Bridgeway Capital Management, Inc.",280200,2021-09-29,0.0127,994710,VOLT
Minerva Advisors LLC,209265,2021-09-29,0.0095,742890,VOLT
