Holder,Shares,Date Reported,% Out,Value,ABV
Parametric Portfolio Associates,3397912,2021-09-29,0.0499,49881348,MYI
"Bramshill Investments, Llc",2609558,2021-09-29,0.0383,38308311,MYI
UBS Group AG,1809171,2021-09-29,0.0265,26558630,MYI
"1607 Capital Partners, LLC",972348,2021-09-29,0.0143,14274068,MYI
Morgan Stanley,925799,2021-09-29,0.013600000000000001,13590729,MYI
"Hennion & Walsh Asset Management, Inc.",655128,2021-09-29,0.0096,9617279,MYI
Bank of America Corporation,496641,2021-09-29,0.0073,7290689,MYI
Stifel Financial Corporation,425686,2021-09-29,0.0062,6249070,MYI
Vivaldi Capital Management Lp,379686,2021-09-29,0.005600000000000001,5573790,MYI
SIT Investment Associates Inc,373986,2021-09-29,0.0055000000000000005,5490114,MYI
