Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",1000000,2021-09-29,0.05,9940000,NRACU
Magnetar Financial LLC,420400,2021-09-29,0.021,4178776,NRACU
Shaolin Capital Management LLC,378471,2021-09-29,0.0189,3762001,NRACU
Periscope Capital Inc.,344814,2021-09-29,0.0172,3427451,NRACU
"Wealthspring Capital ,LLC",250485,2021-09-29,0.0125,2489820,NRACU
"Cowen Investment Management, LLC",250000,2021-09-29,0.0125,2485000,NRACU
HGC Investment Management Inc.,225000,2021-09-29,0.0113,2236500,NRACU
"Westchester Capital Management, LLC",193978,2021-09-29,0.0097,1928141,NRACU
Ramius Advisors LLC,193288,2021-09-29,0.0097,1921282,NRACU
Context Advisory LLC,183404,2021-09-29,0.0092,1823035,NRACU
