Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",720500,2021-09-29,0.0192,45845415,TARO
"Krensavage Asset Management, LLC",545583,2021-09-29,0.014499999999999999,34715446,TARO
Dimensional Fund Advisors LP,522713,2021-09-29,0.0139,33260228,TARO
"FMR, LLC",459303,2021-09-29,0.012199999999999999,29225449,TARO
Acadian Asset Management. LLC,344023,2021-09-29,0.0092,21890183,TARO
Brandes Investment Partners L.P.,266560,2021-09-29,0.0070999999999999995,16961212,TARO
Invesco Ltd.,259059,2021-09-29,0.0069,16483924,TARO
"Ameriprise Financial, Inc.",187414,2021-09-29,0.005,11925152,TARO
"Eversept Partners, LP",179366,2021-09-29,0.0048,11413058,TARO
Blackrock Inc.,173653,2021-09-29,0.0046,11049540,TARO
