Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5437407,2021-09-29,0.096,257841839,MRCY
"Vanguard Group, Inc. (The)",5164144,2021-09-29,0.09119999999999999,244883708,MRCY
"William Blair Investment Management, LLC",3348212,2021-09-29,0.0591,158772213,MRCY
"Conestoga Capital Advisors, LLC",2911108,2021-09-29,0.051399999999999994,138044741,MRCY
"Wellington Management Group, LLP",2822173,2021-09-29,0.049800000000000004,133827443,MRCY
State Street Corporation,2291244,2021-09-29,0.0404,108650790,MRCY
BAMCO Inc.,2047169,2021-09-29,0.0361,97076753,MRCY
Bank Of New York Mellon Corporation,1558315,2021-09-29,0.0275,73895297,MRCY
Janus Henderson Group PLC,1335040,2021-09-29,0.0236,63307596,MRCY
"Geode Capital Management, LLC",1240368,2021-09-29,0.0219,58818250,MRCY
