Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7779745,2021-09-29,0.1472,395055451,FBC
"Vanguard Group, Inc. (The)",5526001,2021-09-29,0.1045,280610330,FBC
Dimensional Fund Advisors LP,3865478,2021-09-29,0.0731,196288972,FBC
State Street Corporation,2212088,2021-09-29,0.0418,112329828,FBC
"Bayview Asset Management, LLC",1582596,2021-09-29,0.029900000000000003,80364224,FBC
"Versor Investments, LP",1553237,2021-09-29,0.0294,78873374,FBC
Tudor Investment Corporation,1418225,2021-09-29,0.0268,72017465,FBC
"FMR, LLC",1232654,2021-09-29,0.0233,62594170,FBC
"Wellington Management Group, LLP",1005508,2021-09-29,0.019,51059696,FBC
Citigroup Inc.,994895,2021-09-29,0.018799999999999997,50520768,FBC
