Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,1129864,2021-09-29,0.0285,15580824,MYN
Mackay-Shields LLC,1014449,2021-09-29,0.0256,13989251,MYN
Morgan Stanley,593972,2021-09-29,0.015,8190873,MYN
"Guggenheim Capital, LLC",403327,2021-09-29,0.0102,5561879,MYN
UBS Group AG,361212,2021-09-29,0.0091,4981113,MYN
"Claybrook Capital, LLC",334110,2021-09-29,0.0084,4607376,MYN
"Hennion & Walsh Asset Management, Inc.",301896,2021-09-29,0.0076,4163145,MYN
Wells Fargo & Company,210374,2021-09-29,0.0053,2901057,MYN
Royal Bank of Canada,119741,2021-09-29,0.003,1651228,MYN
"Commonwealth Equity Services, LLC",104636,2021-09-29,0.0026,1442930,MYN
