Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,32364510,2021-09-29,0.0678,337238194,AM
"Vanguard Group, Inc. (The)",31155188,2021-09-29,0.0652,324637058,AM
Blackrock Inc.,30199462,2021-09-29,0.0632,314678394,AM
Bank Of New York Mellon Corporation,21939286,2021-09-29,0.045899999999999996,228607360,AM
State Street Corporation,8835366,2021-09-29,0.018500000000000003,92064513,AM
"Tinicum, Inc.",8711448,2021-09-29,0.0182,90773288,AM
Dimensional Fund Advisors LP,8628440,2021-09-29,0.0181,89908344,AM
Northern Trust Corporation,7652724,2021-09-29,0.016,79741384,AM
"ClearBridge Investments, LLC",5437293,2021-09-29,0.011399999999999999,56656593,AM
"RR Advisors, LLC",5261000,2021-09-29,0.011000000000000001,54819620,AM
