Holder,Shares,Date Reported,% Out,Value,ABV
"Saba Capital Management, L.P.",740610,2021-09-29,0.0417,7220947,BRPM
"K2 Principal Fund, L.P.",624012,2021-09-29,0.0351,6084117,BRPM
"Castle Creek Arbitrage, LLC",575376,2021-09-29,0.032400000000000005,5609916,BRPM
Periscope Capital Inc.,533000,2021-09-29,0.03,5196750,BRPM
Adage Capital Partners GP L.L.C.,500000,2021-09-29,0.0281,4875000,BRPM
Millennium Management LLC,495628,2021-09-29,0.0279,4832373,BRPM
Beryl Capital Management LLC,493497,2021-09-29,0.0278,4811595,BRPM
"Nokomis Capital, L.L.C.",368128,2021-09-29,0.0207,3589248,BRPM
Polar Asset Management Partners Inc.,349998,2021-09-29,0.0197,3412480,BRPM
Goldman Sachs Group Inc,322779,2021-09-29,0.0182,3147095,BRPM
