Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,38590461,2021-09-29,0.0748,2915509328,RBLX
"Meritech Capital Associates V, LLC",26401941,2021-09-29,0.051100000000000007,1994666642,RBLX
Price (T.Rowe) Associates Inc,20243787,2021-09-29,0.0392,1529418107,RBLX
"Tiger Global Management, LLC",17430822,2021-09-29,0.0338,1316898602,RBLX
"FMR, LLC",13518483,2021-09-29,0.0262,1021321390,RBLX
Temasek Holdings (Private) Limited,12785522,2021-09-29,0.0248,965946187,RBLX
"Vanguard Group, Inc. (The)",10315294,2021-09-29,0.02,779320461,RBLX
Coatue Management Llc,7315535,2021-09-29,0.014199999999999999,552688669,RBLX
Discovery Value Fund,7079553,2021-09-29,0.0137,534860229,RBLX
Jennison Associates LLC,6519368,2021-09-29,0.0126,492538252,RBLX
