Holder,Shares,Date Reported,% Out,Value,ABV
"Long Pond Capital, LP",1300000,2021-09-29,0.052000000000000005,13000000,TSIBU
"D1 Capital Partners, LP",1300000,2021-09-29,0.052000000000000005,13000000,TSIBU
Citadel Advisors LLC,1187767,2021-09-29,0.0475,11877670,TSIBU
ArrowMark Colorado Holdings LLC,923705,2021-09-29,0.0369,9237050,TSIBU
"Senator Investment Group, LP",750000,2021-09-29,0.03,7500000,TSIBU
BlueCrest Capital Management Ltd,700000,2021-09-29,0.027999999999999997,7000000,TSIBU
Blackrock Inc.,597574,2021-09-29,0.0239,5975740,TSIBU
BAMCO Inc.,487855,2021-09-29,0.0195,4878550,TSIBU
"Boothbay Fund Management, LLC",322033,2021-09-29,0.0129,3220330,TSIBU
Magnetar Financial LLC,316050,2021-09-29,0.0126,3160500,TSIBU
