Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",180861,2021-09-29,0.0161,388851,WORX
Morgan Stanley,132928,2021-09-29,0.0118,285795,WORX
"Vanguard Group, Inc. (The)",115844,2021-09-29,0.0103,249064,WORX
"Geode Capital Management, LLC",67842,2021-09-29,0.006,145860,WORX
Bank Of New York Mellon Corporation,42639,2021-09-29,0.0038,91673,WORX
Virtu Financial LLC,35624,2021-09-29,0.0032,76591,WORX
Price (T.Rowe) Associates Inc,30100,2021-09-29,0.0027,64715,WORX
Citadel Advisors LLC,15184,2021-09-29,0.0014000000000000002,32645,WORX
State Street Corporation,14400,2021-09-29,0.0013,30960,WORX
JP Morgan Chase & Company,6692,2021-09-29,0.0006,14387,WORX
