Holder,Shares,Date Reported,% Out,Value,ABV
"Cerberus Capital Management, L.P.",33355308,2021-09-29,0.1378,153434416,NEX
Price (T.Rowe) Associates Inc,18090220,2021-09-29,0.0748,83215012,NEX
"Vanguard Group, Inc. (The)",14081719,2021-09-29,0.0582,64775907,NEX
Pzena Investment Management Llc,13135360,2021-09-29,0.054299999999999994,60422656,NEX
Blackrock Inc.,12187865,2021-09-29,0.0504,56064179,NEX
"Franklin Resources, Inc.",7728821,2021-09-29,0.0319,35552576,NEX
"Hotchkis & Wiley Capital Management, LLC",6760429,2021-09-29,0.0279,31097973,NEX
Van Eck Associates Corporation,6336621,2021-09-29,0.0262,29148456,NEX
Dimensional Fund Advisors LP,5911196,2021-09-29,0.024399999999999998,27191501,NEX
"Russell Investments Group, Ltd.",5512799,2021-09-29,0.022799999999999997,25358875,NEX
