Holder,Shares,Date Reported,% Out,Value,ABV
"SCF Partners, Inc.",9086884,2021-09-29,0.2768,16628997,NINE
"Clarity Financial, LLC",4738514,2021-09-29,0.14429999999999998,8671480,NINE
Adage Capital Partners GP L.L.C.,1458974,2021-09-29,0.0444,2669922,NINE
"Franklin Resources, Inc.",957258,2021-09-29,0.0292,1751782,NINE
Thrivent Financial For Lutherans,662712,2021-09-29,0.0202,1212762,NINE
"Vanguard Group, Inc. (The)",542176,2021-09-29,0.0165,992182,NINE
"Bridgeway Capital Management, Inc.",417700,2021-09-29,0.0127,764391,NINE
"Renaissance Technologies, LLC",290200,2021-09-29,0.0088,531066,NINE
Blackrock Inc.,254137,2021-09-29,0.0077,465070,NINE
"Geode Capital Management, LLC",120782,2021-09-29,0.0037,221031,NINE
