Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1560781,2021-09-29,0.0208,13344677,ZEV
Bank of The West,544845,2021-09-29,0.0073,4658424,ZEV
Blackrock Inc.,527630,2021-09-29,0.006999999999999999,4511236,ZEV
Alps Advisors Inc.,358858,2021-09-29,0.0048,3068235,ZEV
"Geode Capital Management, LLC",239611,2021-09-29,0.0032,2048674,ZEV
"Cubic Asset Management, LLC",233303,2021-09-29,0.0031,1994740,ZEV
Lynrock Lake LP,205787,2021-09-29,0.0027,1759478,ZEV
Periscope Capital Inc.,120200,2021-09-29,0.0016,1027710,ZEV
"Peak6 Investments, L.P.",109834,2021-09-29,0.0015,939080,ZEV
Cambridge Investment Research Advisors Inc.,96966,2021-09-29,0.0013,829059,ZEV
