Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",1836727,2021-06-29,0.0639,17834619,DNZ
Hudson Bay Capital Management LP,692105,2021-06-29,0.0241,6720339,DNZ
Marshall Wace LLP,612711,2021-06-29,0.0213,5949423,DNZ
Polar Asset Management Partners Inc.,600000,2021-06-29,0.0209,5826000,DNZ
Blackstone Inc,600000,2021-06-29,0.0209,5826000,DNZ
Linden Advisors LP,584913,2021-06-29,0.0203,5679505,DNZ
"Sculptor Capital, LP",543199,2021-06-29,0.0189,5274462,DNZ
Altshuler Shaham Ltd,524999,2021-06-29,0.0183,5097740,DNZ
Deutsche Bank Aktiengesellschaft,500000,2021-06-29,0.0174,4855000,DNZ
Weiss Asset Management LP,490860,2021-06-29,0.0171,4766250,DNZ
