Holder,Shares,Date Reported,% Out,Value,ABV
"Baupost Group, Inc,.(The) LLC",3200000,2021-09-29,0.0557,32256000,LMACA
Fort Baker Capital Management LP,2539018,2021-09-29,0.044199999999999996,25593301,LMACA
Wells Fargo & Company,2011088,2021-09-29,0.035,20271767,LMACA
Naya Capital Management Uk Ltd,1738415,2021-09-29,0.0302,17523223,LMACA
Adage Capital Partners GP L.L.C.,1250000,2021-09-29,0.0217,12600000,LMACA
Park West Asset Management LLC,1250000,2021-09-29,0.0217,12600000,LMACA
"Cove Street Capital, LLC",1037334,2021-09-29,0.018000000000000002,10456326,LMACA
"Ratan Capital Management, LP",994850,2021-09-29,0.0173,10028088,LMACA
Soroban Capital Partners LP,779130,2021-09-29,0.013600000000000001,7853630,LMACA
"Wellington Management Group, LLP",662818,2021-09-29,0.0115,6681205,LMACA
