Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1470366,2021-09-29,0.1023,40655619,CVLG
Dimensional Fund Advisors LP,1167037,2021-09-29,0.0812,32268573,CVLG
"Vanguard Group, Inc. (The)",573287,2021-09-29,0.039900000000000005,15851385,CVLG
"Russell Investments Group, Ltd.",497870,2021-09-29,0.0347,13766105,CVLG
Heartland Advisors Inc.,365350,2021-09-29,0.0254,10101927,CVLG
"Foundry Partners, LLC",285595,2021-09-29,0.0199,7896701,CVLG
Lsv Asset Management,230200,2021-09-29,0.016,6365030,CVLG
Millennium Management LLC,225510,2021-09-29,0.015700000000000002,6235351,CVLG
State Street Corporation,208870,2021-09-29,0.014499999999999999,5775255,CVLG
"Geode Capital Management, LLC",200703,2021-09-29,0.013999999999999999,5549437,CVLG
