Holder,Shares,Date Reported,% Out,Value,ABV
"Patriot Financial Partners Gp, Lp",821429,2021-09-29,0.0911,15664651,SSBK
"Banc Funds Company, L.L.C. (The)",532143,2021-09-29,0.059000000000000004,10147967,SSBK
"AllianceBernstein, L.P.",367816,2021-09-29,0.0408,7014251,SSBK
EJF Capital LLC,353571,2021-09-29,0.0392,6742598,SSBK
"Basswood Capital Management, L.L.C.",327366,2021-09-29,0.0363,6242869,SSBK
Fourthstone LLC,236928,2021-09-29,0.0263,4518216,SSBK
"JCSD Capital, LLC",189218,2021-09-29,0.021,3608387,SSBK
"Maltese Capital Management, LLC",188170,2021-09-29,0.0209,3588401,SSBK
Mendon Capital Advisors Corp,182941,2021-09-29,0.0203,3488684,SSBK
"Siena Capital Management, LLC",54576,2021-12-30,0.0060999999999999995,1068052,SSBK
