Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1401211,2021-09-29,0.1527,331722692,CVCO
Price (T.Rowe) Associates Inc,849740,2021-09-29,0.0926,201167447,CVCO
"Vanguard Group, Inc. (The)",743895,2021-09-29,0.08109999999999999,176109702,CVCO
"Wellington Management Group, LLP",731041,2021-09-29,0.0797,173066646,CVCO
Dimensional Fund Advisors LP,368362,2021-09-29,0.0401,87206019,CVCO
State Street Corporation,307046,2021-09-29,0.0335,72690070,CVCO
"Broad Bay Capital Management, LP",289000,2021-09-29,0.0315,68417860,CVCO
Gamco Investors Inc,237200,2021-09-29,0.0258,56154728,CVCO
Boston Trust Walden Corporation,224164,2021-09-29,0.024399999999999998,53068585,CVCO
"GW&K Investment Management, LLC",217224,2021-09-29,0.023700000000000002,51425609,CVCO
