Holder,Shares,Date Reported,% Out,Value,ABV
"Guggenheim Capital, LLC",2500000,2021-09-29,0.0725,24200000,ACRO
Citadel Advisors LLC,1500000,2021-09-29,0.0435,14520000,ACRO
"Highbridge Capital Management, LLC.",1485788,2021-09-29,0.0431,14382427,ACRO
Marshall Wace LLP,1458219,2021-09-29,0.042300000000000004,14115559,ACRO
Fir Tree Capital Management LLP,1150000,2021-09-29,0.0333,11132000,ACRO
"MMCAP International, Inc. SPC",999999,2021-09-29,0.028999999999999998,9679990,ACRO
Adage Capital Partners GP L.L.C.,900000,2021-09-29,0.026099999999999998,8712000,ACRO
RP Investment Advisors LP,714011,2021-09-29,0.0207,6911626,ACRO
"HighTower Advisors, LLC",647814,2021-09-29,0.018799999999999997,6270839,ACRO
"Saba Capital Management, L.P.",600000,2021-09-29,0.0174,5808000,ACRO
