Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",161747748,2021-09-29,0.0839,16409309034,CVX
State Street Corporation,140231778,2021-09-29,0.0727,14226513878,CVX
Blackrock Inc.,128677283,2021-09-29,0.0668,13054310360,CVX
Bank of America Corporation,33887012,2021-09-29,0.0176,3437837367,CVX
"Geode Capital Management, LLC",31582362,2021-09-29,0.016399999999999998,3204030624,CVX
"Berkshire Hathaway, Inc",28703519,2021-09-29,0.0149,2911972002,CVX
Capital International Investors,27086219,2021-09-29,0.0141,2747896917,CVX
Northern Trust Corporation,26078649,2021-09-29,0.013500000000000002,2645678941,CVX
Capital Research Global Investors,25997686,2021-09-29,0.013500000000000002,2637465244,CVX
Morgan Stanley,24297770,2021-09-29,0.0126,2465008766,CVX
