Holder,Shares,Date Reported,% Out,Value,ABV
"Gabelli & Co. Investment Advisers, Inc.",2485900,2021-09-29,0.3114,65578042,GBL
Horizon Kinetics Asset Management LLC,403301,2021-09-29,0.050499999999999996,10639080,GBL
Blackrock Inc.,368555,2021-09-29,0.0462,9722480,GBL
"Neuberger Berman Group, LLC",304562,2021-09-29,0.0382,8034345,GBL
Dimensional Fund Advisors LP,303848,2021-09-29,0.0381,8015510,GBL
"Vanguard Group, Inc. (The)",243144,2021-09-29,0.0305,6414138,GBL
"FMR, LLC",209849,2021-09-29,0.0263,5535816,GBL
Greenwich Wealth Management Llc,160093,2021-09-29,0.020099999999999996,4223253,GBL
S. Muoio & Co. LLC,123411,2021-09-29,0.0155,3255582,GBL
State Street Corporation,107646,2021-09-29,0.013500000000000002,2839701,GBL
