Holder,Shares,Date Reported,% Out,Value,ABV
Warburg Pincus LLC,33874965,2021-12-30,0.33590000000000003,43359955,TLMD
Blackrock Inc.,6499702,2021-12-30,0.0645,8319618,TLMD
"Courage Capital Management, LLC",4065000,2021-12-30,0.0403,5203200,TLMD
"Wellington Management Group, LLP",3758892,2021-12-30,0.0373,4811381,TLMD
"Alyeska Investment Group, L.P.",3102552,2021-12-30,0.0308,3971266,TLMD
"Vanguard Group, Inc. (The)",2628992,2021-12-30,0.026099999999999998,3365109,TLMD
Bank Of New York Mellon Corporation,2252236,2021-12-30,0.0223,2882862,TLMD
Bleichroeder LP,2153266,2021-12-30,0.021400000000000002,2756180,TLMD
"Uniplan Investment Counsel, Inc.",1530584,2021-12-30,0.0152,1959147,TLMD
"Geode Capital Management, LLC",988055,2021-12-30,0.0098,1264710,TLMD
