Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",297606,2021-09-29,0.041100000000000005,7365748,COFS
"Jacobs Asset Management, L.L.C.",86621,2021-09-29,0.012,2143869,COFS
Millennium Management LLC,64741,2021-09-29,0.0089,1602339,COFS
"Geode Capital Management, LLC",56282,2021-09-29,0.0078000000000000005,1392979,COFS
"Shakespeare Wealth Management, Inc.",47093,2021-09-29,0.006500000000000001,1165551,COFS
"Cutler Capital Management, LLC",45000,2021-09-29,0.0062,1113750,COFS
Blackrock Inc.,30941,2021-09-29,0.0043,765789,COFS
"Renaissance Technologies, LLC",28381,2021-09-29,0.0039000000000000003,702429,COFS
"M3F, Inc.",26634,2021-09-29,0.0037,659191,COFS
State Street Corporation,19700,2021-09-29,0.0027,487575,COFS
