Holder,Shares,Date Reported,% Out,Value,ABV
Ingalls & Snyder,2195786,2021-09-29,0.0175,1361606,FURY
Caisse De Depot Et Placement Du Quebec,920754,2021-09-29,0.0073,570959,FURY
Ashford Capital Management Inc.,800000,2021-09-29,0.0064,496080,FURY
"Renaissance Technologies, LLC",661340,2021-09-29,0.0053,410096,FURY
JP Morgan Chase & Company,178195,2021-09-29,0.0014000000000000002,110498,FURY
Bank of Montreal/Can/,128391,2021-09-29,0.001,79615,FURY
Scotia Capital Inc.,108820,2021-09-29,0.0009,67479,FURY
"Foresight Wealth Management, LLC",97000,2021-09-29,0.0008,60149,FURY
Sprott Inc.,75398,2021-09-29,0.0006,46754,FURY
UBS Group AG,48491,2021-09-29,0.0004,30069,FURY
